"state","city","neighbourhood","lat","lng"
"Antioquia","Medellín","MANRIQUE LA HONDA",6.2650058,-75.5362959
"Antioquia","Medellín","MANRIQUE ORIENTAL",6.2640347,-75.5487769
"Antioquia","Medellín","MANRIQUE SAN PABLO",6.2720926,-75.5481532
"Antioquia","Medellín","MANRIQUE",6.26753,-75.56714
"Antioquia","Medellín","MANRRIQUE",6.26753,-75.56714
"Cundinamarca","Bogotá D.C.","MANUELA BELTRAN",4.6079356,-74.1511553
"Cundinamarca","Bogotá D.C.","MANUELA BELTRÁN",4.572829,-74.1448132
"Santander","Bucaramanga","MANUELA BELTRÁN",7.0837581,-73.1245387
"Valle del Cauca","Cali","MANUELA BELTRAN",3.41944,-76.4722143
"Valle del Cauca","Cali","MANUELA BELTRÁN",3.41944,-76.4722143
"Valle del Cauca","Cali","MANUELA",3.41944,-76.4722143
"Santander","Bucaramanga","MANZANA 1O",7.10990095,-73.1259989
"Cundinamarca","Bogotá D.C.","MANZANARES",4.66500395,-74.12323725
"Bolivar","Cartagena","MANZANARES",10.3951408,-75.5097237
"Magdalena","Santa Marta","MANZANARES",11.23232,-74.21737
"Antioquia","Medellín","MANZANILLO",6.20654945,-75.61307915
"Nariño","Nariño","MANZANO",1.585475,-77.3558989
"Cundinamarca","Soacha","MANZANO",4.6038084,-74.2178925
"Nariño","Nariño","MANZI",4.6014077,-74.071382
"Magdalena","Santa Marta","MARACAIBO",11.22742065,-74.2196662
"Nariño","Nariño","MARATON",1.2076924,-77.28172215
"Nariño","Nariño","MARATÓN",4.6499785,-74.082342
"Antioquia","Medellín","MARAVIA",6.2781026,-75.56697
"Cundinamarca","Bogotá D.C.","MARCO FIDEL",4.56904665,-74.1197457
"Cundinamarca","Bogotá D.C.","MARCOS SUÁREZ",4.568087,-74.12159395
"Nariño","Nariño","MARCOS",0.84475,-77.67643
"La Guajira","Riohacha","MAREIGUA",11.55004555,-72.90807485
"Magdalena","Santa Marta","MARGARITA",11.2384699,-74.1988732
"Cundinamarca","Bogotá D.C.","MARGARITAS",4.6337833,-74.1759873
"La Guajira","Riohacha","MARIA  EUGENIA",11.5427424,-72.9043389
"Valle del Cauca","Cali","MARIA AUXILIADORA",3.4379997,-76.5420426
"Valle del Cauca","Cali","MARÍA AUXILIADORA",3.4379997,-76.5420426
"Bolivar","Cartagena","MARIA AUXILIADORA",10.411293,-75.5127477
"Cundinamarca","Bogotá D.C.","MARIA CARMEN",4.63826585,-74.08628565
"Magdalena","Santa Marta","MARIA CECILIA",11.2193436,-74.1551308
"Cundinamarca","Bogotá D.C.","MARIA DEL CARMEN",4.64174595,-74.07481665
"Valle del Cauca","Cali","MARIA EUGENIA",3.39995555,-76.53540935
"La Guajira","Riohacha","MARIA EUGENIA",11.5427424,-72.9043389
"La Guajira","Riohacha","MARÍA EUGENIA",11.5427424,-72.9043389
"La Guajira","Riohacha","MARÍA EUGENÍA",11.5427424,-72.9043389
"Magdalena","Santa Marta","MARIA EUGENIA",11.2243734,-74.209128
"Magdalena","Santa Marta","MARÍA EUGENIO",11.2243734,-74.209128
"Cundinamarca","Bogotá D.C.","MARIA PAZ",4.6366126,-74.1578847
"Cundinamarca","Bogotá D.C.","MARÍA PAZ",4.6366126,-74.1578847
"Nariño","Nariño","MARIA PAZ",4.595008,-74.1540553
"Antioquia","Medellín","MARIA RINCÓN",6.21257255,-75.60174315
"Norte de Santander","Cúcuta","MARIA TERESA",7.89111125,-72.50397085
"Norte de Santander","Cúcuta","MARÍA TERESA",7.86964745,-72.5269597
"Cundinamarca","Bogotá D.C.","MARIA",4.6883518,-74.0686721
"Cundinamarca","Bogotá D.C.","MARÍA",4.6834925,-74.0686721
"Bolivar","Cartagena","MARÍA",10.4200923,-75.5182073
"Santander","Bucaramanga","MARIANELA",7.0756276,-73.1265932
"Santander","Bucaramanga","MARIANELLA",7.07553245,-73.12722435
"Valle del Cauca","Cali","MARIANO RAMOS",3.402854,-76.5155834
"Bolivar","Cartagena","MARIAS",10.4200923,-75.5182073
"Bolivar","Cartagena","MARÍAS",10.4200923,-75.5182073
"Cundinamarca","Bogotá D.C.","MARICHUELA",4.5117829,-74.11744
"Cundinamarca","Bogotá D.C.","MARIELA",4.60361775,-74.11689065
"Cundinamarca","Bogotá D.C.","MARIELAS",4.59441715,-74.11185545
"Valle del Cauca","Cali","MARINO",3.4596195,-76.4873951
"Antioquia","Medellín","MARINQUE",6.26753,-75.56714
"Valle del Cauca","Cali","MARIO CORREA",3.3890148,-76.5578542
"Magdalena","Santa Marta","MARIO GENES",4.6449054,-74.0840464
"Cundinamarca","Bogotá D.C.","MARISCAL SUCRE",4.62896665,-74.0657779
"Cundinamarca","Soacha","MARISCAL SUCRE",4.5825519,-74.1966244
"Cundinamarca","Bogotá D.C.","MARISCAL",4.60873715,-74.090664
"Nariño","Nariño","MARQUILLO",0.8336584,-77.6442661
"Antioquia","Medellín","MARRINQUE SANTA INÉS",6.27526675,-75.55161995
"Antioquia","Medellín","MARRIQUE",6.26753,-75.56714
"Valle del Cauca","Cali","MARROQUI",3.4280929,-76.52416025
"Valle del Cauca","Cali","MARROQUIN 2",3.4269392,-76.4808893
"Valle del Cauca","Cali","MARROQUÍN 2",3.4269392,-76.4808893
"Valle del Cauca","Cali","MARROQUIN II",3.4269392,-76.4808893
"Valle del Cauca","Cali","MARROQUIN",3.4268207,-76.4782752
"Valle del Cauca","Cali","MARROQUÍN",3.42687995,-76.47958225
"Cundinamarca","Bogotá D.C.","MARRUECOS",4.5568501,-74.11248
"Cundinamarca","Bogotá D.C.","MARSELLA",4.6314188,-74.12923155
"Cundinamarca","Bogotá D.C.","MARTÍN",4.6676494,-74.062609
"Norte de Santander","Villa del Rosario","MARTÍN",7.86493,-72.479321
"Bolivar","Cartagena","MARTINEZ MARTELO",10.4087372,-75.5217566
"Cundinamarca","Bogotá D.C.","MARTIRES",4.61547775,-74.0868415
"Cundinamarca","Bogotá D.C.","MÁRTIRES",4.6156278,-74.0856555
"Antioquia","Medellín","MARUCHENGA",6.3125635,-75.5749743
"Magdalena","Santa Marta","MARUJITA",11.24237605,-74.21101965
"Magdalena","Santa Marta","MARVINAS",11.2303091,-74.1846813
"Nariño","Nariño","MARY DIAZ",4.64923295,-74.12095985
"La Guajira","Riohacha","MAS AYUDAS II",11.5477145,-72.9083446
"Cundinamarca","Bogotá D.C.","MASELLA",4.630942,-74.129253
"La Guajira","Riohacha","MATAJUNA",11.5326824,-72.9190669
"La Guajira","Maicao","MAXILIANO MOSCOTE",11.365141,-72.2348632
"La Guajira","Maicao","MAXILIANO",11.365141,-72.2348632
"La Guajira","Maicao","MAXIMILIANO MOSCOTE",11.365141,-72.2348632
"La Guajira","Maicao","MAXIMILIANO",11.365141,-72.2348632
"La Guajira","Riohacha","MAYAPO",11.6792186,-72.7667903
"La Guajira","Riohacha","MAYO",11.5293656,-72.9044527
"Atlántico","Barranquilla","MECITA",10.99283265,-74.8053816
"Arauca","Arauca","MEDIAGUA",7.0838046,-70.7613891
"Cundinamarca","Bogotá D.C.","MEISEN",4.5578061,-74.1364747
"Cundinamarca","Bogotá D.C.","MEISSEN",4.5595,-74.1383
"La Guajira","Maicao","MEJIAS",11.3800543,-72.2423008
"Santander","Bucaramanga","MEJORAS PUBLICAS",7.1240804,-73.1150443
"Valle del Cauca","Cali","MELENDES",3.3793159,-76.5452105
"Valle del Cauca","Cali","MELENDEZ",3.3793159,-76.5452105
"Cundinamarca","Bogotá D.C.","MENDOZA",4.6197838,-74.0790764
"Valle del Cauca","Cali","MENGA",3.4952918,-76.5285913
"Atlántico","Barranquilla","MEQUEJO",10.9757081,-74.8222004
"La Guajira","Riohacha","MERCADO NUEVO",11.5275616,-72.8985515
"La Guajira","Maicao","MERCADO",11.37695105,-72.2426614
"Atlántico","Manatí","MERCADO",10.4479673,-74.959371
"La Guajira","Riohacha","MERCADO",11.5380779,-72.9078974
"Magdalena","Santa Marta","MERCADO",11.24259275,-74.20567525
"Cundinamarca","Bogotá D.C.","MERCEDES",4.6888013,-74.05405155
"Antioquia","Medellín","MERCEDES",6.2360423,-75.6098971
"La Guajira","Riohacha","MERCEDES",11.5430837,-72.9083446
"Arauca","Arauca","MERIDIANO 70",7.0865731,-70.7567103
"Arauca","Arauca","MERIDIANO",7.0865731,-70.7567103
"Cundinamarca","Bogotá D.C.","MERILAN",4.8830852,-74.0514377
"Atlántico","Malambo","MESOLANDÍA",10.8864671,-74.7666232
"Norte de Santander","Cúcuta","METROPOLIS",7.9359187,-72.4916541
"Antioquia","Medellín","METROPOLITANO",6.2637416,-75.6077147
"Cundinamarca","Bogotá D.C.","MÉXICO",4.5553161,-74.1364747
"La Guajira","Riohacha","MI ESPERANZA",11.5322802,-72.9106369
"Arauca","Arauca","MI LLANO",7.0683378,-70.747698
"La Guajira","Maicao","MIGUEL LORA",11.3947121,-72.2421978
"Cundinamarca","Bogotá D.C.","MIGUEL",4.64543265,-74.0803836
"Santander","Bucaramanga","MILAGRO DE DIOS",7.1359662,-73.1201895
"La Guajira","Riohacha","MILAGRO DE DIOS",11.5407676,-72.9139956
"Magdalena","Santa Marta","MILAGRO I",11.2252398,-74.1958392
"Bolivar","Cartagena","MILAGRO",10.3836214,-75.4925279
"Magdalena","Santa Marta","MILAGROS 1",11.2279596,-74.1933131
"Santander","Bucaramanga","MILAGROS DE DIOS",7.1162088,-73.1258314
"La Guajira","Riohacha","MILAGROS DE DIOS",11.53959135,-72.9122418
"Magdalena","Santa Marta","MILAGROS I",11.2252398,-74.1958392
"Bolivar","Cartagena","MILAGROS",10.38434195,-75.49280155
"Nariño","Nariño","MILENIO",4.5918239,-74.1030324
"Atlántico","Soledad","MILENIO",10.9059188,-74.7988017
"Cundinamarca","Bogotá D.C.","MILENIUM",4.67192045,-74.087544
"Nariño","Nariño","MINGAS",1.1917412,-77.2711705
"La Guajira","Riohacha","MINGUEO",11.220273,-73.30200695
"Cundinamarca","Bogotá D.C.","MINUTO DE DIOS",4.6980264,-74.0904621
"La Guajira","Riohacha","MINUTO DE DIOS",11.5407676,-72.9139956
"Magdalena","Santa Marta","MINUTO DE DIOS",11.2292415,-74.2037116
"Cundinamarca","Soacha","MINUTO DE DIOS",4.59140605,-74.21858845
"Santander","Bucaramanga","MIRADOR BAJO",7.1095798,-73.1141293
"Cundinamarca","Soacha","MIRADOR CORINTO",4.5848583,-74.20223395
"Cundinamarca","Bogotá D.C.","MIRADOR DE ALISO",4.6763888,-74.0381473
"Cundinamarca","Soacha","MIRADOR DE CORINTO",4.5809693,-74.18402915
"Bolivar","Cartagena","MIRADOR DE LA BAHIA",10.4117716,-75.5402602
"Bolivar","Cartagena","MIRADOR DE LA BAHÍA",10.39199265,-75.517667
"Santander","Bucaramanga","MIRADOR DE LA FLORIDA",7.08459265,-73.10295085
"Santander","Bucaramanga","MIRADOR DE LA UIS",7.1246315,-73.1165004
"Santander","Bucaramanga","MIRADOR DEL CARRIZAL",7.11221985,-73.18028755
"Santander","Bucaramanga","MIRADOR FLORES",7.1141113,-73.11096995
"Cundinamarca","Bogotá D.C.","MIRADOR LA ESTANCIA",4.586591,-74.177439
"Cundinamarca","Bogotá D.C.","MIRADOR NORTE",4.760791,-74.021368
"Santander","Bucaramanga","MIRADOR NORTE",7.1505854,-73.1247469
"Cundinamarca","Bogotá D.C.","MIRADOR",4.6108073,-74.0806013
"Santander","Bucaramanga","MIRADOR",7.00112,-73.10105
"Nariño","Nariño","MIRADOR",1.2897467,-77.3580033
"Cundinamarca","Soacha","MIRADOR",4.583565,-74.2017906
"Santander","Bucaramanga","MIRADORES DE LA UIS",7.1238154,-73.1135372
"Atlántico","Barranquilla","MIRADORES DE PAZ",11.0008791,-74.82548285
"Santander","Bucaramanga","MIRADORES DE UIS",7.1238154,-73.1157146
"Santander","Bucaramanga","MIRADORES IUS",7.11188235,-73.1135372
"Santander","Bucaramanga","MIRADORES LA UIS",7.1243953,-73.1135372
"Santander","Bucaramanga","MIRADORES",7.00112,-73.10105
"Santander","Bucaramanga","MIRAFLORES",7.1314082,-73.1028805
"Valle del Cauca","Cali","MIRAFLORES",3.4376457,-76.5415978
"Magdalena","Santa Marta","MIRAFLORES",11.24647615,-74.20297085
"Santander","Bucaramanga","MIRAMANGA",7.1297968,-73.101066
"Arauca","Arauca","MIRAMAR",6.35001,-71.48332
"Cundinamarca","Soacha","MIRANDOR",4.58388875,-74.2029835
"La Guajira","Maicao","MIRANTE PADILLA",11.3799463,-72.2259276
"Nariño","Nariño","MOCANDINA",1.2897467,-77.3580033
"Cundinamarca","Bogotá D.C.","MOCHUELO BAJO",4.510312,-74.152157
"Cundinamarca","Bogotá D.C.","MOCHUELO",4.5379222,-74.1379427
"Nariño","Nariño","MOCONDINO BAJO",1.20195225,-77.2711414
"Nariño","Nariño","MOCONDINO",1.1833499,-77.23329
"Cundinamarca","Bogotá D.C.","MODELIA",4.66773725,-74.11986915
"Atlántico","Barranquilla","MODELO",10.9952395,-74.7878325
"Nariño","Nariño","MODELO",4.5858961,-74.10066705
"Nariño","Nariño","MOHECHITA BAJO",1.2174913,-77.2831794
"Valle del Cauca","Cali","MOJICA",3.4154177,-76.4917322
"Norte de Santander","Villa del Rosario","MOLINO NORTE",4.6986636,-74.05933705
"Valle del Cauca","Cali","MOLINOS 100",3.4142378,-76.5316238
"Valle del Cauca","Cali","MOLINOS DE COMFANDI",3.4477889,-76.4948344
"Cundinamarca","Bogotá D.C.","MOLINOS SUR",4.5577966,-74.11861555
"Cundinamarca","Bogotá D.C.","MOLINOS",4.55912415,-74.1180343
"Valle del Cauca","Cali","MOLINOS",3.44903115,-76.53140915
"Nariño","Nariño","MÓNICA",1.2040949,-77.2564938
"Arauca","Arauca","MONSERRATE",4.610255,-74.1041014
"Nariño","Nariño","MONSERRATE",4.588835,-74.1009847
"Norte de Santander","Santiago","MONSERRATE",7.88397685,-72.6657475
"Valle del Cauca","Cali","MONTE BELLO",3.4844967,-76.5509089
"La Guajira","Maicao","MONTE BELLO",11.38028,-72.239534
"Nariño","Nariño","MONTE CARLOS",1.2201426,-77.2834345
"Magdalena","Santa Marta","MONTE CRISTO",11.1984088,-74.15586815
"La Guajira","Maicao","MONTE ISABEL",11.3793722,-72.23931585
"Norte de Santander","Villa del Rosario","MONTE VIDEO I",7.8540418,-72.4778285
"Norte de Santander","Villa del Rosario","MONTE VIDEO II",7.8564421,-72.4775904
"Cundinamarca","Bogotá D.C.","MONTEBELLO",4.5674359,-74.09028425
"Valle del Cauca","Cali","MONTEBELLO",3.465524,-76.5580233
"Antioquia","Medellín","MONTEVERDE",6.1808499,-75.573519
"Arauca","Arauca","MONTSERRAT",4.65743475,-74.06352875
"Antioquia","Medellín","MORABIA",6.2781026,-75.56697
"Antioquia","Medellín","MORALIA",6.2398551,-75.5675006
"Atlántico","Soledad","MORAS",10.9188384,-74.7966079
"Antioquia","Medellín","MORAVIA",6.2781026,-75.56697
"Antioquia","Medellín","MORELIA",6.2470348,-75.561064
"Norte de Santander","Cúcuta","MORELIS",7.8927636,-72.49631805
"Cundinamarca","Bogotá D.C.","MORENA",4.6012156,-74.1620131
"Valle del Cauca","Cali","MORICHAL DE CONFADI",3.3983995,-76.5047425
"Valle del Cauca","Cali","MORICHAL DE CONFANDI",3.3983995,-76.5047425
"Valle del Cauca","Cali","MORICHAL",3.3993427,-76.50471425
"Norte de Santander","Villa del Rosario","MORICHAL",7.8250241,-72.4731702
"Santander","Bucaramanga","MORRO RICO",7.1346808,-73.103979
"Santander","Bucaramanga","MORRO",7.1346808,-73.103979
"Santander","Bucaramanga","MORRORICO",7.1346808,-73.103979
"Santander","Bucaramanga","MORROS RICO",7.1346808,-73.103979
"Santander","Bucaramanga","MORROS",7.12704885,-73.10700555
"Nariño","Nariño","MOSQUERA",2.50923,-78.451284
"Magdalena","Santa Marta","MOSQUITO",11.2324123,-74.1916323
"Cundinamarca","Bogotá D.C.","MOTILONE",4.7109886,-74.072092
"Norte de Santander","Cúcuta","MOTILONES",7.9187217,-72.5278773
"Valle del Cauca","Cali","MOTIÑAR",4.6866269,-74.0625068
"Atlántico","Manatí","MOTO BOMBA",10.5939663,-74.95434785
"Atlántico","Manatí","MOTOBOMBA",10.9887617,-74.7903207
"Cundinamarca","Bogotá D.C.","MUCHUELO BAJO",4.5222646,-74.1426149
"Valle del Cauca","Cali","MUGICA",4.61982595,-74.0750899
"Valle del Cauca","Cali","MUJICA",3.4154177,-76.4917322
"Atlántico","Otros","MUNDO FELIZ",10.9187913,-74.88402805
"Valle del Cauca","Cali","MUNICIPAL",3.4476741,-76.5119698
"Santander","Bucaramanga","MUTIS",7.0944337,-73.1364357
"Santander","Bucaramanga","MUTUALIDAD",7.12822395,-73.12442335
"Cundinamarca","Bogotá D.C.","MUZU",4.59588155,-74.1312348
"Magdalena","Santa Marta","NACHO VIVE",11.254115,-74.193799
"Magdalena","Santa Marta","NACHO VIVES",11.25406135,-74.19344975
"Magdalena","Santa Marta","NACHO",11.24079655,-74.19881465
"Santander","Bucaramanga","NAPOLES",7.11372805,-73.12696245
"Santander","Bucaramanga","NÁPOLES",7.119544,-73.1329472
"Valle del Cauca","Cali","NAPOLES",3.3864252,-76.5484619
"Santander","Bucaramanga","NAPOLI",7.1155907,-73.1137676
"Santander","Bucaramanga","NARIÑO",7.1247918,-73.1128713
"Bolivar","Cartagena","NARIÑO",10.4282513,-75.5320371
"Norte de Santander","Cúcuta","NARIÑO",7.8854904,-72.4907514
"Atlántico","Manatí","NARIÑO",10.4462221,-74.9584907
"Nariño","Nariño","NARIÑO",1.2897467,-77.3580033
"Magdalena","Santa Marta","NARIÑO",11.23022115,-74.1941248
"Norte de Santander","Villa del Rosario","NARIÑO",7.84234955,-72.4762426
"Norte de Santander","Villa del Rosario","NAVARRO BOL",7.8327117,-72.472435
"Norte de Santander","Villa del Rosario","NAVARRO WOLF",7.8573798,-72.4842466
"Norte de Santander","Cúcuta","NAZA",4.620658,-74.07190975
"Bolivar","Cartagena","NAZARENO",10.37086,-75.48306955
"Nariño","Nariño","NAZARET",1.1657612,-77.3520035
"La Guajira","Riohacha","NAZARETH",11.5270957,-72.9191016
"Magdalena","Santa Marta","NAZARETH",11.2463055,-74.191715
"La Guajira","Maicao","NAZARTH",11.3756823,-72.25014955
"Bolivar","Cartagena","NELSON MANDELA",10.3618567,-75.4754532
"Bolivar","Cartagena","NELSON MANDENLA",10.3618567,-75.4754532
"Norte de Santander","Cúcuta","NIDIA",7.8900825,-72.530835
"Norte de Santander","Villa del Rosario","NIÑA CECI",7.87749,-72.5172944
"Magdalena","Santa Marta","NINCAS",11.23671215,-74.21010445
"Magdalena","Santa Marta","NIÑO",11.23715695,-74.2010086
"Antioquia","Medellín","NIQUIA",6.3433076,-75.5422268
"Antioquia","Medellín","NIQUITAO",6.2413059,-75.567391
"Santander","Bucaramanga","NIZA",7.0865933,-73.106031
"Santander","Bucaramanga","NOGAL",7.110896,-73.110425
"La Guajira","Riohacha","NOGALES",11.52746395,-72.90989235
"Antioquia","Medellín","NORARIA",6.2368458,-75.5718812
"Atlántico","Otros","NORTE I",4.6728855,-74.0635975
"Atlántico","Barranquilla","NORTE",11.00105,-74.82321605
"Santander","Bucaramanga","NORTE",7.1499873,-73.1320101
"Nariño","Nariño","NOVENA CON NOVENA",1.1985561,-77.262584
"Magdalena","Santa Marta","NOVIEMBRE",11.22486345,-74.15314685
"Magdalena","Santa Marta","NU3VA MANSIÓN",11.20228165,-74.22036835
"Arauca","Arauca","NUBES",4.6447386,-74.0586231
"La Guajira","Riohacha","NUESTRA SEÑORA DE LOS REMEDIOS",11.5450717,-72.915683
"Nariño","Nariño","NUEVA ARANDA",1.2307288,-77.2707027
"Magdalena","Santa Marta","NUEVA BETEL",11.2307761,-74.1914124
"Santander","Bucaramanga","NUEVA CANDELARIA",7.1101775,-73.1037636
"Cundinamarca","Bogotá D.C.","NUEVA COLOMBIA",4.6079806,-74.0939675
"Santander","Bucaramanga","NUEVA COLOMBIA",7.1225791,-73.1216194
"Valle del Cauca","Cali","NUEVA COLOMBIA",3.4303106,-76.522312
"Magdalena","Santa Marta","NUEVA COLOMBIA",11.2224696,-74.1587591
"Nariño","Nariño","NUEVA CREACIÓN",1.23299165,-77.29417665
"Santander","Bucaramanga","NUEVA ESPERANZA",7.1164726,-73.1235338
"Nariño","Nariño","NUEVA ESPERANZA",1.21911625,-77.29965975
"Valle del Cauca","Cali","NUEVA FLORESTA",3.4345645,-76.4982375
"Cundinamarca","Bogotá D.C.","NUEVA GLORIA",4.5410172,-74.0904337
"Santander","Bucaramanga","NUEVA GRANADA",7.0969135,-73.1132442
"Magdalena","Santa Marta","NUEVA GRANADA",11.2459067,-74.2119379
"La Guajira","Riohacha","NUEVA GUAJIRA",11.5410134,-72.91381855
"La Guajira","Riohacha","NUEVA HORIZONTE",11.5349675,-72.9300323
"Nariño","Nariño","NUEVA INDEPENDENCIA",4.6499785,-74.0729217
"La Guajira","Riohacha","NUEVA JERUSALEN",4.64659965,-74.06842715
"La Guajira","Riohacha","NUEVA JERUSALÉN",4.623744,-74.0722225
"Cundinamarca","Bogotá D.C.","NUEVA MANSELLA",4.62719865,-74.13026275
"Magdalena","Santa Marta","NUEVA MANSIÓN",11.2283553,-74.20901685
"Cundinamarca","Bogotá D.C.","NUEVA MARSELLA",4.6288091,-74.13049125
"Norte de Santander","Cúcuta","NUEVA MISIÓN",7.89680295,-72.49809335
"Nariño","Nariño","NUEVA NARIÑO",4.59321065,-74.10546225
"La Guajira","Riohacha","NUEVA VIDA",11.18975,-72.83103
"Cundinamarca","Bogotá D.C.","NUEVA ZELANDA",4.7573447,-74.0479946
"Cundinamarca","Bogotá D.C.","NUEVA ZELANDIA",4.75865205,-74.04768265
"La Guajira","Maicao","NUEVO AMANECER",11.373374,-72.2521205
"Bolivar","Cartagena","NUEVO BOSQUE",10.39131115,-75.5057313
"Bolivar","Cartagena","NUEVO CHILE",10.3971285,-75.51506775
"La Guajira","Riohacha","NUEVO FARO",11.5453532,-72.9055107
"Arauca","Arauca","NUEVO FORTUL",6.79291365,-71.77099805
"Santander","Bucaramanga","NUEVO GIRÓN",7.0546468,-73.1688307
"Atlántico","Barranquilla","NUEVO HORIZONTE",11.00315,-74.81822
"Bolivar","Cartagena","NUEVO HORIZONTE",10.40550555,-75.4665057
"Norte de Santander","Cúcuta","NUEVO HORIZONTE",7.8956917,-72.5397081
"La Guajira","Riohacha","NUEVO HORIZONTE",11.5349675,-72.9300323
"La Guajira","Riohacha","NUEVO JERUSALÉN",11.54091285,-72.9163851
"Valle del Cauca","Cali","NUEVO LATIR",3.418854,-76.4866994
"La Guajira","Riohacha","NUEVO MILENI",11.53581195,-72.9131503
"Nariño","Nariño","NUEVO MILENIO",4.5903436,-74.1054192
"La Guajira","Riohacha","NUEVO MILENIO",11.5431594,-72.9094467
"Atlántico","Soledad","NUEVO MILENIO",10.9059188,-74.7988017
"Norte de Santander","Cúcuta","NUEVO MUNDO",7.8907588,-72.4935577
"Norte de Santander","Puerto Santander","NUEVO MUNDO",8.1291503,-72.4127499
"Cundinamarca","Bogotá D.C.","NUEVO MUZU",4.5873626,-74.1478182
"Antioquia","Medellín","NUEVO OCCIDENTE",6.28171765,-75.61384255
"Bolivar","Cartagena","NUEVO PARAISO",10.4083087,-75.4701566
"Bolivar","Cartagena","NUEVO PARAÍSO",10.4083087,-75.4701566
"Nariño","Nariño","NUEVO SOL",1.232097,-77.2714313
"Norte de Santander","Puerto Santander","NUEVO",8.3615035,-72.40899085
"Santander","Bucaramanga","OASIS DEL REPOSO",7.0889714,-73.092953
"Cundinamarca","Bogotá D.C.","OASIS",4.6548247,-74.09755785
"Atlántico","Manatí","OASIS",10.492401,-74.9442364
"Magdalena","Santa Marta","OASIS",11.25569945,-74.18878435
"Cundinamarca","Soacha","OASIS",4.5775539,-74.19748415
"Antioquia","Medellín","OBELISCO",6.2570532,-75.5920228
"Nariño","Nariño","OBONUCO",1.2035376,-77.2923401
"Nariño","Nariño","OBRERO GREMIAL",0.8328615,-77.6556019
"Valle del Cauca","Cali","OBRERO",3.45074,-76.51935
"Antioquia","Medellín","OBRERO",6.23771865,-75.5743826
"Nariño","Nariño","OBRERO",1.3099435,-78.21658645
"Magdalena","Santa Marta","OBRERO",11.25,-74.20003
"Nariño","Nariño","OBREROS",0.83307,-77.63909
"Cundinamarca","Bogotá D.C.","OCALES",4.575502,-74.238485
"Cundinamarca","Bogotá D.C.","OCAÑA",4.5565012,-74.2272836
"Magdalena","Santa Marta","OJEDA",11.2384969,-74.2029298
"Cundinamarca","Bogotá D.C.","OLACHA",4.6737149,-74.07999565
"Cundinamarca","Bogotá D.C.","OLARTE",4.6019506,-74.16351745
"Santander","Bucaramanga","OLAS BAJAS",7.1560208,-73.1343967
"Bolivar","Cartagena","OLAYA 5",10.4092041,-75.5051294
